Date,Open,High,Low,Close,Volume,tech_per_change,ML_RF,ML_NN,ML_LSTM,FE_window_7d,FE_window_14d,FE_window_30d,FE_window_60d,FE_window_90d,FE_window_360d
2017-01-31,62.69211262,59.46973803,56.5545548,58.30366474,6389526,65.58242454,62.64921033099999,75.66826026730374,26.847490310668945,61.8662941257143,60.091603972857136,,,,
2017-02-01,58.30366474,64.82201446,61.64446473,63.55099457,6389526,53.21742074,60.50813249,77.63140160394519,28.22083282470703,62.40189325000001,60.279640879999995,,,,
2017-02-02,63.55099457,62.22913388,59.17868614,61.00895478,6389526,63.7120804,61.366174443,79.75713498919936,29.59768295288086,62.06175697000001,60.19907711928571,,,,
2017-02-03,61.00895478,64.71829923,61.54583358,63.44931297,6389526,57.99410173000001,61.517362738,81.5911205900304,30.98150062561035,62.07024328857143,60.47035850785714,,,,
2017-02-06,63.44931297,65.36548223,62.16129192,64.0838061,6389526,65.43577043,62.473169694,83.4294836471043,32.295318603515625,62.078814470000005,61.085217701428576,,,,
2017-02-07,64.0838061,64.7118274,61.53967900000001,63.44296804,6389526,65.47549958,63.649422342,85.18246213671826,33.57602310180664,62.36168768857143,61.73355385857143,,,,
2017-02-08,63.44296804,69.24165532,65.84745653,67.88397581,6389526,68.58227133999999,63.76338707,86.75899645555107,34.854942321777344,63.10338243,62.38844050357143,,,,
2017-02-09,67.88397581,75.4734043,71.77372762,73.99353363,6389526,72.21695704999998,66.615757285,88.49289056244574,36.132057189941406,65.34479227142859,63.60554319857143,,,,
2017-02-10,73.99353363,81.51127665,77.51562583,79.91301632,6389526,86.97811248,69.883698161,90.4933698360424,37.4073371887207,67.68222395000002,65.0420586,,,,
2017-02-13,79.91301632,75.80548728,72.08953202,74.31910518,6389526,96.37671967,76.49016668499998,92.75225790952445,38.68075942993164,69.58367400714287,65.82271548857143,,,,
2017-02-14,74.31910518,76.56354215,72.81042734,75.06229623,6389526,84.55440425999998,75.964721367,94.5073663794865,39.94092559814453,71.2426716157143,66.65645745214286,62.29953002399999,,,
2017-02-15,75.06229623,83.45426095,79.3633658,81.81790289,6389526,86.68162442,75.29185376900001,96.19684272167268,41.184730529785156,73.77611401428574,67.92746424214286,63.091781752333326,,,
2017-02-16,81.81790289,79.2815479,75.39519751,77.72700774,6389526,95.75182997,80.201973796,98.1939389056855,42.425235748291016,75.81669111428573,69.08918940142857,63.80572066033333,,,
2017-02-17,77.72700774,71.35339311,67.85567776,69.95430697,6389526,81.46048185000002,78.278715619,99.81741609478529,43.662445068359375,76.11245270857145,69.60791756928572,64.14795186166666,,,
2017-02-20,69.95430697,68.49925738,65.14145065,67.15613469,6389526,59.99559762000001,71.50884712400003,100.82449752337764,44.89634704589844,75.1356814314286,70.24023685142858,64.47649381466665,,,
2017-02-21,67.15613469,74.66419055,71.00418121,73.20018681,6389526,59.99316420000001,69.05267367900001,101.5387702852292,46.126953125,74.17670578714288,70.92946486857143,65.15930384133333,,,
2017-02-22,73.20018681,73.17090674,69.58409758,71.73618308,6389526,71.33807739000002,71.386971174,102.55582212257772,47.35424423217773,73.80771691571432,71.69569546142857,65.65273804766666,,,
2017-02-23,71.73618308,69.5123614,66.10489271,68.14937392,6389526,61.65446327000001,71.25937452100001,103.38541962055085,48.57823944091797,72.82015658571433,72.03141410071427,65.89376791599999,,,
2017-02-24,68.14937392,70.20748502,66.76594163,68.83086766,6389526,58.57174010000001,69.12609274500002,103.86141974895884,49.7989616394043,70.96486583857146,72.37048992642858,66.11690192366666,,,
2017-02-27,68.83086766,64.59088621,61.42466629999999,63.32439825,6389526,67.70742834999999,69.207482622,104.30156430932765,51.0163688659668,68.90735019714289,72.36202065571429,66.23933608099999,,,
2017-02-28,63.32439825,62.65315963,59.58192631,61.42466629999999,6389526,59.49266181,65.198721241,104.26881626321784,52.17399597167969,67.6888301014286,71.900641405,66.43763237799999,,,
2017-03-01,61.42466629999999,57.64090686,54.81537221,56.510693,6389526,49.649145789999984,62.925179216000004,103.99887419167132,53.28049850463867,66.16805271714288,70.65186707428572,66.50911341666666,,,
2017-03-02,56.510693,62.82858847,59.74875571,61.59665537,6389526,41.28520292,59.83902336999999,103.3206150825918,54.3726806640625,64.51040536857145,69.34355557785715,66.60514983633331,,,
2017-03-03,61.59665537,68.48316144,65.12614372,67.14035435,6389526,55.04393682,61.579456463,102.94724451959948,55.45629119873047,63.85385840714289,68.83078766142857,66.94469178466665,,,
2017-03-06,67.14035435,66.42866659,63.17235941,65.12614372,6389526,65.44984104,64.35130595300001,102.94373194573947,56.53133773803711,63.421968378571464,68.12106248214288,67.1221698853333,,,
2017-03-07,65.12614372,71.74295992,68.22614816,70.33623522,6389526,66.92788919,64.82308817599997,102.76360174953531,57.59781265258789,63.6370208871429,67.30094336285715,67.35371410133331,,,
2017-03-08,70.33623522,68.15581193,64.81484075,66.81942346,6389526,79.24780414000003,68.10067084800001,102.91450799440176,58.655723571777344,64.13631020285717,66.52183020000001,67.46803125866664,,,
2017-03-09,66.81942346,66.79269569,63.51854394,65.48303499,6389526,77.12815391999997,67.17110463600001,102.79010910566255,59.7050666809082,64.71607715857147,66.20245363000001,67.51667216399998,,,
2017-03-10,65.48303499,67.46062264,64.15372938,66.13786534,6389526,69.36941460999998,66.151229225,102.58743833701789,60.74584579467773,66.09138749285718,66.129720105,67.67250582499999,,,
2017-03-13,66.13786534,65.43680396,62.22911750000001,64.15372938,6389526,65.13537633000001,66.00689926999999,102.378699499751,61.77804946899414,66.45668378000003,65.48354457428572,67.72122638366665,,,
2017-03-14,64.15372938,69.3630122,65.96286455,68.00295314,6389526,63.18131504,64.683487133,102.06205110964295,62.80168914794922,66.57991217857146,65.21688529285714,68.04453599699998,,,
2017-03-15,68.00295314,71.44390257,67.94175048,70.04304173,6389526,65.66967106,67.366038949,101.99570430729156,63.81676483154297,67.28232618000003,65.35214727928572,68.26093756899998,,,
2017-03-16,70.04304173,69.30058549,65.90349797,67.94175048,6389526,73.26666,69.839032871,102.07629214273035,64.82327270507811,66.9402569314286,65.28863890928571,68.49203075899999,,,
2017-03-17,67.94175048,63.0635328,59.97218315,61.82699294,6389526,70.40046597,68.572137855,102.03346762344174,65.82121276855469,66.22705257142862,65.18168138714285,68.43795342466665,,,
2017-03-20,61.82699294,63.0635328,59.97218315,61.82699294,6389526,57.51612053999999,65.09450083499999,101.60479906416063,66.81060028076172,65.70476085000006,65.2104190042857,68.3627263193333,,,
2017-03-21,61.82699294,66.84734477,63.57051414,65.53661252,6389526,59.50025649999999,61.82699293999998,101.26465842427076,67.79140472412111,65.61886759000006,65.85512754142857,68.43251446866664,,,
2017-03-22,65.53661252,70.189712,66.74903985,68.81344314,6389526,63.07027190000001,63.68180273,101.15504572536273,68.76364898681639,66.28454098428577,66.37061238214285,68.46349671299998,,,
2017-03-23,68.81344314,70.189712,66.74903985,68.81344314,6389526,67.58384455000001,67.78711505800001,101.2193520171822,69.72732543945311,66.40032527000004,66.49011872428571,68.29082702999997,,,
2017-03-24,68.81344314,74.40109472,70.75398224,72.94224973,6389526,69.68513580000001,68.11479812,101.29814180789607,70.68244171142578,66.81449784142862,67.04841201071427,68.05846814366664,,,
2017-03-27,72.94224973,69.93702904,66.50874329999999,68.56571475,6389526,84.05750652,72.116488412,101.57993810757765,71.62899017333984,66.90363559428576,66.92194626285713,67.86668846266664,,,
2017-03-28,68.56571475,66.44017759,63.18330614,65.13742901,6389526,75.30443656,70.36587441999998,101.57701069222914,72.56696319580078,67.37655503285718,66.80180380214286,67.5358595553333,64.91769478966667,,
2017-03-29,65.13742901,67.10457936,63.8151392,65.7888033,6389526,64.73824549999999,65.50503042300001,101.32670471564259,73.49639129638672,67.94252794142862,66.82364439571428,67.00155623566664,65.046668994,,
2017-03-30,65.7888033,67.10457936,63.8151392,65.7888033,6389526,62.76416345999999,65.76558013900001,101.25969282938341,74.41724395751953,67.97855519571435,66.79871139285714,66.60361608766664,65.20466837400001,,
2017-03-31,65.7888033,71.80189992,68.28219894,70.39401953,6389526,62.76416345999999,65.593391013,101.10948481256037,75.32952880859375,68.2043518228572,67.24444640357144,66.61827317299996,65.38311251733334,,
2017-04-03,70.39401953,74.67397592,71.0134869,73.20978031,6389526,67.84578932999999,69.472976284,101.15856187782535,76.2332534790039,68.83239999000007,67.61636263000001,66.8200613603333,65.6482775875,,
2017-04-04,73.20978031,68.70005784,65.33240795,67.35299789,6389526,77.85384587,72.64662815400001,101.38006372820162,77.12841796875,68.03393544142862,67.42421664142857,66.62515506299995,65.89222945216667,,
2017-04-05,67.35299789,68.01305726,64.67908387,66.67946791,6389526,69.56856676999999,69.110032616,101.34524624461795,78.01502227783203,67.76447160714292,67.33405360071428,66.45659789066661,66.05466796916667,,
2017-04-06,66.67946791,74.13423242,70.50020142,72.68062002,6389526,67.57013252,68.18758938399999,101.29477197084357,78.89305114746094,68.84207032285721,68.10931267785715,66.60763942733327,66.25070367166667,,
2017-04-07,72.68062002,73.39289009,69.7951994,71.95381382,6389526,79.57243674000001,71.547742596,101.52490231876557,79.76251983642578,69.72278611142863,68.83265702642858,66.71173763266661,66.41431977816667,,
2017-04-10,71.95381382,66.78752999,63.51363146,65.47797057,6389526,73.51360810999998,71.85713532700002,101.70442092300895,80.62342834472656,69.67838143571434,68.82846831571429,66.7835233766666,66.51142972883333,,
2017-04-11,65.47797057,64.11602879,60.97308620000001,62.85885175,6389526,57.74616083,66.84581984000002,101.59452466808249,81.47577667236328,68.60192889571435,68.40314035928571,66.83132955833327,66.63448096816667,,
2017-04-12,62.85885175,69.88647138,66.46066396,68.51614841,6389526,58.36470561,64.292171721,101.3608935694594,82.3195571899414,67.9314100528572,68.38190502142858,67.23151140533326,66.870312411,,
2017-04-13,68.51614841,75.47738909,71.77751707,73.99744028,6389526,70.35282891,65.98936071899999,101.42634975653021,83.15476989746094,68.8806161085715,68.457275775,67.64487090233327,67.12501036933334,,
2017-04-18,73.99744028,80.76080632,76.80194327,79.1772611,6389526,75.31426054,71.48350526899999,101.79868053977131,83.9814224243164,70.66601513571436,69.21524337142857,68.04610112733327,67.49539645600001,,
2017-04-19,79.1772611,88.02927889,83.71411816,86.30321459999998,6389526,86.40070838,75.96132681399999,102.28986824108685,84.79951477050781,72.61210007571435,70.72708519928571,68.75200348999994,67.93708668766666,,
2017-04-20,86.30321459999998,95.95191399,91.2483888,94.07050391,6389526,107.12845862999997,83.64744646799997,103.02462798891358,85.60903930664062,75.77162723142864,72.74720667142857,69.5431457796666,68.44842994050002,,
2017-04-21,94.07050391,97.87095227,93.07335657,95.95191399,6389526,125.28215607,89.02041540399998,104.09452997562192,86.4100112915039,80.12504772000007,74.90171457785713,70.51422879733326,68.99113002800003,,
2017-04-24,95.95191399,91.99869514,87.48895518,90.19479915,6389526,123.38767957,92.07900133,105.1880735333268,87.2024154663086,84.0301830628572,76.31605597928571,71.33795426933327,69.4273132166667,,
2017-04-26,90.19479915,99.35859075,94.48807159,97.41038309,6389526,106.39215801999998,91.92193360200001,106.02395632606584,87.98625946044922,88.15793087428577,78.04467046357142,72.38037152766658,70.02643867633337,,
2017-04-27,97.41038309,103.3329344,98.26759446,101.3067984,6389526,115.64350508,95.099860998,107.06941519980823,88.76154327392578,92.0592677485715,80.46994192857142,73.61880716166658,70.6700167726667,,
2017-04-28,101.3067984,103.3329344,98.26759446,101.3067984,6389526,116.31038220000003,98.305115488,108.23432580861372,89.52826690673828,95.22063022000007,82.94332267785713,74.72893533699991,71.38673566700002,,
2017-05-01,101.3067984,92.99964094,88.44083501,91.17611857,6389526,108.54309289,100.917156869,109.3569634311424,90.28643798828124,95.91675935857151,84.26442971714282,75.43337123166658,71.84715440033337,,
2017-05-02,91.17611857,95.78963017,91.09406006,93.91140213,6389526,86.40032315,93.82568098799999,110.07367884101707,91.0360336303711,95.89403053285723,85.83282888214282,76.29902628666659,72.39552852283336,,
2017-05-03,93.91140213,94.83173387,90.18311946,92.9722881,6389526,97.62800511,93.55682833299996,110.82210442600142,91.77706909179688,95.46836969142866,87.79670870571424,77.33720279199993,72.88757810833336,,
2017-05-04,92.9722881,98.62500322,93.79044424,96.69117963,6389526,88.53419311,93.813944983,111.52982359429599,92.5095443725586,96.39642404571438,90.21330355428567,78.49934234833327,73.43103433383335,,
2017-05-05,96.69117963,98.62500322,93.79044424,96.69117963,6389526,92.07556085999998,95.485567942,112.41839529499941,93.23345947265624,96.29368069428581,92.2258057842857,79.53782791866661,73.98517119366669,,
2017-05-08,96.69117963,90.73500296,86.28720870000002,88.95588526,6389526,92.07556085999998,96.60123540099998,113.23469837403464,93.94881439208984,94.52926453142867,93.29426613999998,80.20924265599994,74.33636968450001,,
2017-05-09,88.95588526,81.66150267,77.65848783,80.06029673,6389526,86.73565195,91.276473571,113.77574954940648,94.6556167602539,91.49405000714295,93.3573401135714,80.58413777566662,74.43748240283337,,
2017-05-10,80.06029673,89.01103791,84.64775174,87.26572344,6389526,66.20919133000001,84.508090995,113.95311654581845,95.35385131835938,90.93542213142867,93.42609074499998,81.06158689933326,74.56002752150003,,
2017-05-11,87.26572344,94.35170018,89.72661684,92.50166684,6389526,81.55915878,87.77277198599998,114.32719912590557,96.04352569580078,90.73403137571437,93.3140309542857,81.85945196899993,74.86307021583337,,
2017-05-12,92.50166684,99.06928519,94.21294768,97.12675019,6389526,88.31215405,90.05271132200001,114.90363661857157,96.7246322631836,91.32752596000007,93.39794782571425,82.92576267499993,75.2308111151667,70.92038408477778,
2017-05-15,97.12675019,107.9855209,102.692113,105.8681577,6389526,97.56232075,93.412441677,115.56051275014471,97.3971939086914,92.63852282714292,94.51747343642855,84.26174115499994,75.63164869533335,71.45169304766667,
2017-05-16,105.8681577,113.3847969,107.8267186,111.1615656,6389526,122.78043014000002,101.79712443700001,116.5467959580843,98.06119537353516,94.70572082285722,95.4997007585714,85.77416656499993,76.18889132633336,72.061167771,
2017-05-17,111.1615656,102.0463172,97.04404676,100.045409,6389526,142.26283447,108.170061689,117.65609047126637,98.71662139892578,96.28993850000006,95.40960151571426,86.76254621399993,76.69040969350003,72.50959041622224,
2017-05-18,100.045409,97.96446452,93.16228489,96.04359267,6389526,112.82509455999998,102.26864032,118.3553727149606,99.36351776123048,98.57326649142863,95.0336582492857,87.5236732926666,77.17186732650003,72.9400761558889,
2017-05-19,96.04359267,103.8423324,98.75202198,101.8062082,6389526,99.5855185,98.355753229,118.87740910921976,100.00182342529295,100.65047860000006,95.79295036571425,88.67211363633326,77.64863434966671,73.48552418022223,
2017-05-22,101.8062082,107.9960257,102.7021029,105.8784566,6389526,106.48566621,99.149002148,119.59677423894621,100.63158416748048,102.56144856571436,96.64773997071426,89.9787465926666,78.2176722416667,74.02936084366668,
2017-05-23,105.8784566,102.5962244,97.56699772,100.5845337,6389526,105.88875549999996,104.30462224,120.4227863302174,101.25279998779295,103.0554176385715,97.19147179928568,90.90887704866661,78.75825823800005,74.47009479733335,
2017-05-24,100.5845337,103.6221866,98.5426677,101.5903791,6389526,90.00750180000001,102.64819039,121.06498983867121,101.8654556274414,102.44430641000008,97.5414146185714,91.89676255799993,79.30425009533339,74.90846737144446,
2017-05-25,101.5903791,113.9844053,108.3969345,111.749417,6389526,103.13534920000001,102.34741005999996,121.69786838436347,102.46952056884766,102.52828518142864,98.61700300214282,93.43914410566661,80.11133374116672,75.48733452111112,
2017-05-26,111.749417,110.5648732,105.1450264,108.3969345,6389526,127.45524133,107.0987058,122.67692158646976,103.06504821777344,103.72136025285724,100.00564937642854,94.95708019733327,80.89420487783337,76.0753473778889,
2017-05-29,108.3969345,99.50838584,94.63052379,97.55724102,6389526,114.9876608,109.48607971,123.48842038627792,103.65203094482422,103.93759573142867,101.25543111142854,95.92511661766662,81.57831401150004,76.55524714655556,
2017-05-30,97.55724102,98.51330198,93.68421855,96.58166861,6389526,89.23602544000002,105.81552295600001,123.9298988979522,104.2304458618164,103.19123293285723,101.92085576642853,96.67792422866663,82.16139756550004,76.97598165577779,
2017-05-31,96.58166861,106.39436609999998,101.178956,104.3082021,6389526,92.57880351999998,102.07582870700001,124.33800021248236,104.80030059814452,102.96691086142866,102.76417971357138,97.51562226199995,82.78086169466671,77.50213839133335,
2017-06-01,104.3082021,97.88281685,93.08463955,95.96354593,6389526,107.02602509999998,105.05232359,124.97452448362476,105.3976058959961,102.30676975142866,102.68109369499996,97.83763330633329,83.2948183981667,77.90393556055557,
2017-06-02,95.96354593,103.7557859,98.66971792,101.7213587,6389526,80.17767486,98.466942781,127.67777673003592,106.06392669677734,102.32548112285723,102.38489376642852,98.09266179933329,83.81790378950002,78.32984056011112,
2017-06-05,101.7213587,99.60555442,94.72292921,97.65250434,6389526,95.04578290000002,100.569796146,128.13177313377278,106.82650756835938,100.31163645714294,101.41996081928566,98.1493481443333,84.33178847083336,78.71053606677779,
2017-06-06,97.65250434,89.64499898,85.25063629,87.8872539,6389526,97.74776765999998,98.297379371,128.61346723077992,107.58462524414062,97.38168208571436,100.55152116928566,98.0724299693333,84.70519211933336,78.97568546755556,
2017-06-07,87.8872539,93.23079894,88.66066174,91.40274406,6389526,79.19283919000002,91.054818627,128.6818414771002,108.33831024169922,96.50246823428579,100.2200319828571,97.87217533499997,85.12627343133337,79.3083508958889,
2017-06-08,91.40274406,94.16310693,89.54726836,92.3167715,6389526,78.49728602000002,91.858824247,128.9945469339489,109.08751678466795,95.8931972185715,99.54221507571424,97.57250777166662,85.59565746666671,79.63751377233335,
2017-06-09,92.3167715,85.68842731,81.4880142,84.00826207,6389526,88.66999707000002,92.31583796700001,129.31183268130576,109.832275390625,92.99320578571437,97.98005832357138,96.99588989399996,85.86241261550003,79.92312040933335,
2017-06-13,84.00826207,84.83154303,80.67313406,83.16817944,6389526,66.29516543999999,89.26664242700001,129.3932184608513,110.57259368896484,91.16529628714294,96.73603301928566,96.72895858966663,86.0811649106667,80.14108913011113,
2017-06-14,83.16817944,91.61806648,87.12698479,89.8216338,6389526,68.68385454000001,86.27004002000002,129.44696740881162,111.30843353271484,89.46533558714293,95.89540835499994,96.59263297866663,86.4458296326667,80.46123000811113,
2017-06-15,89.8216338,88.86952448,84.51317524,87.12698479,6389526,91.7560137,89.77047957699999,129.66018946856855,112.03984832763672,87.96168993714294,94.1366631971428,96.39778953499996,86.86749616350002,80.72431525055558,
2017-06-16,87.12698479,94.20169595,89.58396576,92.35460387,6389526,82.85122551999999,87.93537949300003,129.79109938647446,112.76680755615234,88.59988279000007,92.99078243785708,96.25323700966663,87.37628967900001,81.03843522577779,
2017-06-19,92.35460387,97.96976379,93.16732439,96.04878803,6389526,92.39243624,91.055783047,127.1151052399444,113.48929595947266,89.26360335714291,92.88303579571422,96.2318239563333,87.88482593750001,81.40072211455556,
2017-06-20,96.04878803,103.8479496,98.75736385,101.8117153,6389526,108.08931399,94.048352458,127.43409016337714,114.20733642578124,90.62002390000008,93.25661055928565,96.6603516243333,88.43479714016668,81.7776969977778,
2017-06-21,101.8117153,111.1173061,105.6703793,108.9385354,6389526,120.45525115999996,99.34400028700001,127.87031056214651,114.92092895507812,94.1814915185715,93.58734865214281,97.62295957999997,89.10354867783333,82.16597479522223,
2017-06-22,108.9385354,116.67317140000002,110.9538983,114.3854622,6389526,128.055437,105.142096217,128.54311029133893,115.63007354736328,98.64110334142865,94.90319981428566,98.52695087199997,89.79426888566667,82.54900197166667,
2017-06-23,114.3854622,106.172586,100.9680474,104.09077059999998,6389526,141.64393961,112.75138416,129.28721958521248,116.33475494384766,100.67955145571435,95.0724435214285,98.91325433066663,90.38635314983334,82.87979825411111,
2017-06-26,104.09077059999998,114.6663928,109.0454912,112.4180322,6389526,115.82693732999996,108.63350752,129.77416333322006,117.03498840332031,104.29255822857148,96.12712408285708,99.42296373099997,91.174363203,83.2948619871111,
2017-06-27,112.4180322,107.7864093,102.5027618,105.6729503,6389526,128.78727637,110.40463020000001,130.4153710283516,117.73078155517578,106.19517914714291,97.39753096857136,99.41645681766663,91.83909898633333,83.55991806944444,
2017-06-28,105.6729503,98.08563244,93.2775132,96.16238475,6389526,109.53418529999999,107.53825690000001,130.98713495169324,118.42211151123048,106.21140725000006,97.73750530357135,98.91648412266663,92.34532534383334,83.76475559177776,
2017-06-29,96.16238475,99.06648876,94.21028834,97.12400859,6389526,83.3862341,98.06449786,131.28103359239728,119.10897827148438,105.54173486285721,98.0808793814285,98.81910410899997,92.7908251615,84.06664116533331,
2017-06-30,97.12400859,103.0291483,97.97869987,101.0089689,6389526,79.86255498000001,96.83552143799999,131.56136414088772,119.7914047241211,104.4089396485715,99.29521558357135,98.98461664999996,93.25414497133333,84.44278376766664,
2017-07-03,101.0089689,112.3017717,106.7967829,110.0997761,6389526,97.9271672,100.231976838,131.9067649941584,120.46939849853516,103.79669877714294,101.21890105928564,99.26106891333329,93.96659127483333,84.8527792042222,
2017-07-04,110.0997761,113.4247894,107.8647507,111.2007739,6389526,107.78152,104.777380438,132.46418205355718,121.1429214477539,104.8124135342858,102.74598249499994,99.43847948999996,94.70861304133334,85.29127465777776,
2017-07-05,111.2007739,119.0960288,113.2579882,116.7608126,6389526,116.7285975,108.03313262000002,133.1001332515429,121.8119888305664,105.4328107342858,104.8626844814285,99.97768878666663,95.44328291766666,85.8314017542222,
2017-07-06,116.7608126,108.37738629999998,103.0647693,106.2523395,6389526,137.35924045,115.09280099,133.676880777015,122.47661590576172,105.51558062000008,105.85537988357136,100.13308746666662,96.01492501233334,86.24719588577776,
2017-07-07,106.2523395,114.8800294,109.2486554,112.6274798,6389526,115.38067041,109.89972487000004,134.07859256239107,123.13678741455078,107.86773705571439,107.03957215285708,100.16235622666662,96.80075016616667,86.79500790299998,
2017-07-10,112.6274798,121.7728312,115.8035748,119.3851286,6389526,124.24599069999998,111.76578501999998,134.66897865598062,123.79251861572266,111.04789705714295,108.29481595999992,100.52862936333328,97.74285478033333,87.43901303966665,
2017-07-11,119.3851286,121.7728312,115.8035748,119.3851286,6389526,128.67048109999996,118.70936371999998,135.35930685560493,124.44377899169922,113.67306272857152,109.04100118857134,101.25622561599994,98.59067111683333,88.13761787966665,
2017-07-12,119.3851286,131.5146577,125.0678607,128.9359389,6389526,127.56948329999996,119.3851286,136.0040320690135,125.09061431884766,116.36394312857153,110.08032095285706,102.33470129233326,99.5063127605,88.8858321411111,
2017-07-13,128.9359389,143.3509769,136.32396819999997,140.5401734,6389526,141.11106519999996,125.11561478,136.94660499264612,125.73298645019531,120.5552859142858,112.68384972428564,103.54243366899995,100.5290279655,89.70138568611108,
2017-07-14,140.5401734,129.0158792,122.69157140000002,126.4861561,6389526,174.82800730000002,138.42466892,138.0408212764538,126.37091827392578,121.94462070000009,113.68871571714278,104.55985400799995,101.19874365716667,90.38316360144442,
2017-07-17,126.4861561,132.88635559999997,126.3723185,130.28074080000002,6389526,140.34483240000003,130.70236129,138.78687146684945,127.00440216064452,125.37724945714295,115.44641503857136,105.51183341133327,101.80224760533333,91.04921366344442,
2017-07-18,130.28074080000002,119.59772,113.7350867,117.25266670000002,6389526,141.17635300000006,131.95316885000003,139.62267539411798,127.63341522216795,126.03799044285724,116.95286374928564,106.1651721566666,102.1572601505,91.60958303277776,
2017-07-19,117.25266670000002,129.1655376,122.8338936,126.63288,6389526,115.12020480000004,126.74193921000004,140.12440396179636,128.25799560546878,127.07338350000009,119.06064027857136,107.45669302666661,102.76456149799999,92.28902575511108,
2017-07-20,126.63288,121.4156054,115.46386,119.0349072,6389526,124.32982109999999,127.72723824000002,140.85314574379586,128.87812805175778,127.02335187142866,120.34820729999993,108.37776513133328,103.12497023316665,92.87677066466664,
2017-07-21,119.0349072,122.6297614,116.6184986,120.2252563,6389526,97.52964099999996,123.56346576,141.47537794183654,129.49378967285156,125.77896864285722,121.0714558857142,109.30804795799995,103.44027786483333,93.49978763044443,
2017-07-24,120.2252563,132.4401423,125.9479785,129.84327679999998,6389526,113.96435650000002,122.63904575,142.03133817942881,130.10502624511722,124.25084055714295,122.4030632357142,110.83588178233327,103.91588583816666,94.18690233777777,
2017-07-25,129.84327679999998,128.4669381,122.16953909999998,125.9479785,6389526,129.40581279999995,125.80174517999998,142.79350358494233,130.71182250976562,124.17395804285722,123.05928937142849,112.26187508433327,104.49541683700001,94.8080683018889,
2017-07-26,125.9479785,133.6056156,127.0563207,130.98589760000002,6389526,134.64329029999996,125.46345881000002,143.35933043968046,131.31416320800778,124.27469472857152,124.82597209285707,113.63401721099993,105.11332509483333,95.50855882544444,
2017-07-27,130.98589760000002,130.9335033,124.5151943,128.3661797,6389526,135.33891520000003,127.66136884000002,144.0986526848271,131.91203308105472,125.86233944285722,125.95016494285707,115.00865704133327,105.70322328816668,96.24788312277778,
2017-07-28,128.3661797,134.8615084,128.2506501,132.2171651,6389526,137.6974522,127.23153567,144.78056352166917,132.50547790527344,126.66009445714293,126.86673897857135,116.33740908233327,106.29532304600001,97.0299961467778,
2017-07-31,132.2171651,134.8615084,128.2506501,132.2171651,6389526,144.20907389999996,131.20514790000001,145.6163126925137,133.09446716308594,128.54327415714292,127.78331301428564,117.54302165133325,106.88742280383333,97.77089117544448,
